tick,population,births,deaths,avg_energy,avg_age,groups,neighbor_checks,tick_ms,pheromone_keys
2020,500,0,0,31.3903,9.5474,8,4560,41.400,2544
2021,500,0,0,31.4109,9.5674,9,4554,40.070,2546
2022,500,0,0,31.4325,9.5874,8,4556,38.344,2550
2023,500,0,0,31.4549,9.6074,9,4554,39.993,2552
2024,500,0,0,31.4767,9.6274,9,4552,41.103,2553
2025,500,0,0,31.4972,9.6474,9,4556,39.918,2556
2026,500,0,0,31.5174,9.6674,8,4566,49.100,2543
2027,500,0,0,31.5381,9.6874,9,4572,46.786,2543
2028,500,0,0,31.5590,9.7074,9,4584,45.306,2544
2029,500,0,0,31.5802,9.7274,9,4570,44.065,2544
2030,499,0,1,31.6378,9.7630,9,4594,42.044,2545
2031,499,1,1,31.6476,9.7341,9,4590,41.375,2546
2032,499,0,0,31.6707,9.7541,9,4604,40.980,2549
2033,499,1,1,31.6813,9.7315,8,4586,39.635,2551
2034,500,1,0,31.6256,9.7320,8,4598,39.822,2555
2035,500,0,0,31.6494,9.7520,7,4626,38.343,2561
2036,500,0,0,31.6732,9.7720,8,4640,40.670,2561
2037,500,0,0,31.6979,9.7920,8,4638,37.803,2561
2038,500,0,0,31.7208,9.8120,8,4650,38.549,2561
2039,500,0,0,31.7421,9.8320,8,4672,39.088,2565
2040,500,0,0,31.7619,9.8520,7,4668,39.911,2568
2041,500,0,0,31.7820,9.8720,8,4666,40.241,2570
2042,500,0,0,31.8012,9.8920,8,4682,40.105,2571
2043,500,0,0,31.8215,9.9120,8,4668,38.448,2573
2044,500,0,0,31.8417,9.9320,8,4662,39.789,2573
2045,500,0,0,31.8621,9.9520,7,4658,39.207,2573
2046,500,0,0,31.8842,9.9720,7,4658,41.434,2574
2047,499,0,1,31.8636,9.9729,7,4633,41.153,2574
2048,499,1,1,31.8745,9.9422,7,4602,39.750,2575
2049,499,1,1,31.8892,9.9135,7,4606,40.062,2575
2050,499,1,1,31.9018,9.8836,7,4602,39.446,2577
2051,499,1,1,31.9128,9.8588,7,4578,41.233,2578
2052,500,1,0,31.8569,9.8591,6,4598,41.092,2579
2053,500,0,0,31.8806,9.8791,6,4640,41.047,2579
2054,500,0,0,31.9028,9.8991,6,4654,41.210,2579
2055,500,0,0,31.9245,9.9191,6,4660,39.883,2580
2056,500,0,0,31.9457,9.9391,6,4674,41.749,2581
2057,500,0,0,31.9670,9.9591,6,4686,38.653,2586
2058,499,0,1,32.0511,9.9557,6,4696,38.885,2591
2059,500,1,0,31.9927,9.9557,6,4680,39.544,2591
2060,500,0,0,32.0131,9.9757,6,4728,40.791,2593
2061,500,0,0,32.0353,9.9957,6,4732,41.815,2594
2062,500,0,0,32.0582,10.0157,5,4736,40.426,2566
2063,500,0,0,32.0814,10.0357,5,4742,39.485,2567
2064,500,0,0,32.1045,10.0557,5,4726,40.004,2568
2065,500,0,0,32.1272,10.0757,5,4746,42.256,2571
2066,500,0,0,32.1475,10.0957,5,4732,41.836,2572
2067,500,0,0,32.1678,10.1157,5,4744,48.790,2573
2068,500,0,0,32.1881,10.1357,5,4742,46.736,2573
2069,500,0,0,32.2085,10.1557,5,4750,44.190,2578
2070,500,0,0,32.2297,10.1757,5,4746,42.750,2582
2071,500,0,0,32.2500,10.1957,5,4742,41.917,2583
2072,500,0,0,32.2689,10.2157,6,4738,39.747,2583
2073,500,0,0,32.2863,10.2357,6,4724,40.507,2585
2074,500,0,0,32.3027,10.2557,6,4734,37.801,2587
2075,500,0,0,32.3196,10.2757,7,4742,37.899,2590
2076,500,0,0,32.3365,10.2957,7,4730,37.790,2595
2077,500,0,0,32.3534,10.3157,6,4724,39.216,2595
2078,500,0,0,32.3712,10.3357,6,4712,38.931,2597
2079,500,0,0,32.3902,10.3557,6,4704,38.209,2597
2080,500,0,0,32.4096,10.3757,6,4712,39.413,2597
2081,500,0,0,32.4298,10.3957,6,4690,39.093,2597
2082,500,0,0,32.4501,10.4157,6,4686,40.436,2599
2083,500,0,0,32.4710,10.4357,6,4704,40.076,2606
2084,500,0,0,32.4924,10.4557,6,4700,41.984,2606
2085,500,0,0,32.5121,10.4757,6,4696,39.928,2608
2086,500,0,0,32.5325,10.4957,6,4678,39.489,2608
2087,500,0,0,32.5516,10.5157,6,4688,40.027,2608
2088,499,0,1,32.5558,10.5501,6,4683,39.293,2608
2089,499,1,1,32.5619,10.5231,6,4659,40.051,2611
2090,499,1,1,32.5655,10.4926,6,4666,43.333,2612
2091,499,1,1,32.5085,10.4986,7,4667,40.659,2619
2092,499,1,1,32.5150,10.4640,7,4678,39.924,2627
2093,499,1,1,32.5200,10.4311,7,4663,39.313,2632
2094,499,1,1,32.5271,10.3976,7,4667,39.801,2634
2095,499,1,1,32.5331,10.3679,7,4672,39.489,2636
2096,499,1,1,32.5379,10.3381,7,4659,40.973,2642
2097,499,1,1,32.5410,10.3086,8,4649,39.892,2651
2098,500,1,0,32.4763,10.3080,7,4648,41.513,2647
2099,500,0,0,32.4918,10.3280,7,4682,39.553,2651
2100,500,0,0,32.5070,10.3480,7,4660,39.316,2651
2101,500,0,0,32.5230,10.3680,7,4666,40.132,2651
2102,500,0,0,32.5401,10.3880,7,4658,40.626,2652
2103,500,0,0,32.5573,10.4080,8,4652,42.707,2654
2104,500,0,0,32.5740,10.4280,7,4652,39.243,2654
2105,500,0,0,32.5905,10.4480,7,4644,39.364,2654
2106,500,0,0,32.6071,10.4680,7,4646,40.427,2654
2107,500,0,0,32.6250,10.4880,7,4660,40.317,2655
2108,500,0,0,32.6435,10.5080,6,4682,40.911,2655
2109,500,0,0,32.6618,10.5280,6,4696,39.190,2657
2110,500,0,0,32.6809,10.5480,6,4696,41.293,2658
2111,500,0,0,32.6991,10.5680,6,4708,40.526,2658
2112,500,0,0,32.7170,10.5880,6,4730,41.481,2658
2113,500,0,0,32.7349,10.6080,6,4742,42.495,2661
2114,500,0,0,32.7520,10.6280,6,4742,40.056,2664
2115,500,0,0,32.7678,10.6480,6,4742,40.263,2665
2116,500,0,0,32.7833,10.6680,6,4740,39.207,2665
2117,500,0,0,32.7986,10.6880,6,4748,39.789,2667
2118,500,0,0,32.8135,10.7080,6,4764,46.064,2672
2119,500,0,0,32.8284,10.7280,6,4764,50.591,2676
2120,500,0,0,32.8429,10.7480,6,4766,47.021,2677
2121,500,0,0,32.8583,10.7680,6,4778,44.354,2684
2122,500,0,0,32.8752,10.7880,6,4780,44.157,2693
2123,500,0,0,32.8926,10.8080,6,4770,41.634,2693
2124,500,0,0,32.9094,10.8280,6,4788,40.651,2695
2125,500,0,0,32.9259,10.8480,5,4808,39.420,2675
2126,500,0,0,32.9422,10.8680,5,4810,39.024,2675
2127,500,0,0,32.9571,10.8880,5,4820,38.822,2678
2128,500,0,0,32.9721,10.9080,5,4818,38.219,2681
2129,500,0,0,32.9870,10.9280,5,4806,38.577,2681
2130,500,0,0,33.0039,10.9480,5,4818,40.564,2681
2131,500,0,0,33.0207,10.9680,5,4816,37.994,2682
2132,500,0,0,33.0372,10.9880,5,4802,39.100,2683
2133,500,0,0,33.0544,11.0080,5,4802,40.892,2684
2134,499,0,1,33.1244,11.0399,5,4771,39.571,2686
2135,500,1,0,33.0601,11.0378,5,4750,41.717,2688
2136,500,0,0,33.0771,11.0578,5,4778,40.053,2689
2137,499,0,1,33.1145,11.0875,5,4787,41.856,2692
2138,499,1,1,33.1181,11.0540,5,4748,39.658,2694
2139,499,1,1,33.1205,11.0253,5,4732,39.572,2695
2140,499,1,1,33.1243,10.9943,5,4727,41.129,2696
2141,500,1,0,33.0597,10.9922,5,4742,40.685,2697
2142,500,0,0,33.0768,11.0122,5,4752,42.812,2702
2143,500,0,0,33.0938,11.0322,5,4760,44.789,2702
2144,500,0,0,33.1106,11.0522,5,4736,46.124,2704
2145,500,0,0,33.1272,11.0722,5,4726,44.659,2706
2146,500,0,0,33.1427,11.0922,5,4730,45.719,2706
2147,499,0,1,33.1798,11.1248,5,4743,46.747,2707
2148,499,1,1,33.1800,11.0982,5,4733,46.778,2712
2149,500,1,0,33.1120,11.0959,5,4754,46.457,2716
2150,500,0,0,33.1267,11.1159,5,4764,46.494,2722
2151,500,0,0,33.1421,11.1359,5,4750,50.399,2724
2152,500,0,0,33.1569,11.1559,5,4744,46.978,2727
2153,500,0,0,33.1712,11.1759,5,4750,44.302,2730
2154,500,0,0,33.1846,11.1959,5,4744,43.750,2733
2155,500,0,0,33.1975,11.2159,5,4740,43.806,2733
2156,500,0,0,33.2099,11.2359,5,4754,43.651,2733
2157,500,0,0,33.2213,11.2559,5,4756,52.806,2735
2158,499,0,1,33.2099,11.2904,5,4752,50.008,2737
2159,500,1,0,33.1377,11.2878,5,4746,47.458,2742
2160,500,0,0,33.1479,11.3078,5,4752,44.973,2745
2161,499,0,1,33.1592,11.3309,5,4749,44.779,2748
2162,500,1,0,33.0896,11.3282,5,4726,42.507,2748
2163,500,0,0,33.1016,11.3482,5,4746,41.776,2748
2164,500,0,0,33.1135,11.3682,5,4744,40.560,2749
2165,500,0,0,33.1269,11.3882,5,4740,38.685,2749
2166,500,0,0,33.1401,11.4082,5,4746,39.005,2749
2167,500,0,0,33.1559,11.4282,5,4734,38.667,2750
2168,500,0,0,33.1721,11.4482,5,4724,38.941,2751
2169,500,0,0,33.1889,11.4682,5,4718,39.367,2751
2170,500,0,0,33.2064,11.4882,5,4716,40.216,2751
2171,500,0,0,33.2225,11.5082,5,4714,38.641,2753
2172,500,0,0,33.2402,11.5282,5,4738,38.898,2754
2173,500,0,0,33.2567,11.5482,5,4728,40.440,2762
2174,500,0,0,33.2722,11.5682,5,4726,40.485,2762
2175,500,0,0,33.2873,11.5882,5,4736,41.565,2762
2176,500,0,0,33.3010,11.6082,5,4744,40.140,2763
2177,500,0,0,33.3144,11.6282,5,4738,40.743,2763
2178,500,0,0,33.3270,11.6482,5,4722,39.170,2763
2179,500,0,0,33.3402,11.6682,5,4720,39.586,2763
2180,500,0,0,33.3526,11.6882,5,4702,42.057,2764
2181,500,0,0,33.3643,11.7082,5,4686,42.070,2765
2182,499,0,1,33.3426,11.7228,5,4679,41.248,2766
2183,500,1,0,33.2736,11.7194,5,4650,40.517,2772
2184,500,0,0,33.2870,11.7394,5,4676,40.367,2780
2185,499,0,1,33.3277,11.7705,5,4653,40.972,2783
2186,499,1,1,33.3260,11.7402,5,4596,41.121,2783
2187,499,1,1,33.3226,11.7101,5,4599,39.273,2784
2188,500,1,0,33.2501,11.7066,6,4606,40.757,2789
2189,499,0,1,33.2234,11.7305,6,4619,40.215,2797
2190,500,1,0,33.1508,11.7270,6,4606,41.024,2804
2191,500,0,0,33.1613,11.7470,6,4634,40.659,2804
2192,500,0,0,33.1733,11.7670,6,4608,41.319,2806
2193,500,0,0,33.1852,11.7870,6,4602,41.573,2809
2194,500,0,0,33.1961,11.8070,5,4590,40.326,2800
2195,500,0,0,33.2073,11.8270,5,4594,41.504,2800
2196,500,0,0,33.2185,11.8470,5,4584,39.136,2801
2197,500,0,0,33.2291,11.8670,5,4604,40.229,2805
2198,500,0,0,33.2399,11.8870,5,4610,40.367,2806
2199,500,0,0,33.2508,11.9070,5,4606,41.514,2806
2200,500,0,0,33.2613,11.9270,5,4610,40.222,2806
2201,500,0,0,33.2717,11.9470,5,4610,40.030,2809
2202,500,0,0,33.2810,11.9670,5,4592,40.604,2810
2203,500,0,0,33.2906,11.9870,5,4590,40.446,2816
2204,500,0,0,33.2990,12.0070,5,4592,41.321,2817
2205,500,0,0,33.3090,12.0270,5,4602,41.054,2817
2206,500,0,0,33.3193,12.0470,5,4596,40.512,2817
2207,500,0,0,33.3292,12.0670,5,4608,40.116,2818
2208,500,0,0,33.3399,12.0870,5,4616,40.725,2822
2209,500,0,0,33.3495,12.1070,5,4634,40.682,2824
2210,500,0,0,33.3590,12.1270,5,4630,42.014,2824
2211,500,0,0,33.3682,12.1470,5,4620,41.224,2826
2212,500,0,0,33.3767,12.1670,5,4606,41.240,2826
2213,500,0,0,33.3850,12.1870,5,4602,40.239,2826
2214,500,0,0,33.3920,12.2070,5,4624,40.362,2828
2215,500,0,0,33.3983,12.2270,5,4614,40.955,2828
2216,500,0,0,33.4057,12.2470,5,4592,40.214,2828
2217,500,0,0,33.4137,12.2670,5,4600,40.948,2835
2218,500,0,0,33.4232,12.2870,5,4604,39.979,2835
2219,500,0,0,33.4333,12.3070,5,4606,41.072,2835
2220,500,0,0,33.4450,12.3270,5,4606,39.976,2836
2221,500,0,0,33.4571,12.3470,5,4608,40.566,2836
2222,500,0,0,33.4703,12.3670,5,4616,40.549,2838
2223,500,0,0,33.4839,12.3870,5,4612,40.510,2838
2224,500,0,0,33.4957,12.4070,5,4612,41.963,2838
2225,500,0,0,33.5074,12.4270,5,4598,48.330,2839
2226,499,0,1,33.4770,12.4378,5,4581,49.478,2840
2227,499,1,1,33.4753,12.3989,5,4554,47.395,2840
2228,499,1,1,33.4719,12.3645,5,4564,43.774,2840
2229,499,1,1,33.4685,12.3302,5,4551,46.875,2841
2230,500,1,0,33.3966,12.3255,5,4554,42.455,2842
2231,499,0,1,33.4397,12.3511,5,4544,41.253,2842
2232,499,1,1,33.4416,12.3200,6,4534,42.112,2848
2233,500,1,0,33.3726,12.3153,6,4546,39.434,2855
2234,500,0,0,33.3874,12.3353,6,4566,40.338,2863
2235,500,0,0,33.4014,12.3553,6,4570,39.547,2866
2236,500,0,0,33.4159,12.3753,6,4588,38.992,2867
2237,500,0,0,33.4289,12.3953,6,4588,38.059,2867
2238,500,0,0,33.4430,12.4153,6,4598,38.386,2870
2239,500,0,0,33.4571,12.4353,6,4594,38.384,2873
2240,500,0,0,33.4708,12.4553,6,4598,40.540,2873
2241,500,0,0,33.4846,12.4753,6,4600,39.599,2873
2242,500,0,0,33.4986,12.4953,6,4626,40.063,2874
2243,500,0,0,33.5122,12.5153,6,4614,40.710,2874
2244,500,0,0,33.5260,12.5353,6,4610,40.506,2875
2245,500,0,0,33.5400,12.5553,5,4620,40.790,2864
2246,500,0,0,33.5557,12.5753,5,4616,41.726,2864
2247,500,0,0,33.5701,12.5953,5,4632,41.480,2866
2248,500,0,0,33.5844,12.6153,5,4624,40.078,2868
2249,500,0,0,33.5989,12.6353,5,4636,40.591,2868
2250,500,0,0,33.6133,12.6553,5,4636,40.043,2870
2251,500,0,0,33.6277,12.6753,5,4656,41.139,2871
2252,500,0,0,33.6424,12.6953,5,4642,40.820,2871
2253,500,0,0,33.6578,12.7153,5,4676,42.737,2872
2254,500,0,0,33.6734,12.7353,5,4696,39.193,2872
2255,500,0,0,33.6871,12.7553,5,4688,41.173,2875
2256,500,0,0,33.6988,12.7753,5,4690,41.785,2878
2257,499,0,1,33.6896,12.7841,5,4676,40.215,2878
2258,500,1,0,33.6180,12.7785,5,4652,40.833,2881
2259,500,0,0,33.6285,12.7985,5,4656,40.390,2881
2260,500,0,0,33.6387,12.8185,5,4678,41.543,2883
2261,500,0,0,33.6486,12.8385,5,4674,40.012,2883
2262,500,0,0,33.6575,12.8585,5,4686,40.890,2883
2263,500,0,0,33.6653,12.8785,5,4704,40.645,2884
2264,500,0,0,33.6728,12.8985,5,4728,41.672,2885
2265,499,0,1,33.6284,12.9063,5,4749,45.763,2885
2266,499,1,1,33.6232,12.8687,5,4717,48.142,2885
2267,500,1,0,33.5487,12.8629,5,4726,46.475,2886
2268,500,0,0,33.5567,12.8829,5,4734,43.800,2887
2269,500,0,0,33.5643,12.9029,5,4724,42.596,2889
2270,500,0,0,33.5729,12.9229,5,4718,42.068,2890
2271,500,0,0,33.5827,12.9429,5,4742,40.451,2890
2272,500,0,0,33.5931,12.9629,5,4756,41.347,2891
2273,500,0,0,33.6033,12.9829,5,4756,38.971,2892
2274,500,0,0,33.6139,13.0029,5,4758,39.456,2892
2275,500,0,0,33.6253,13.0229,5,4742,39.602,2892
2276,500,0,0,33.6366,13.0429,5,4734,37.710,2892
2277,500,0,0,33.6479,13.0629,5,4726,39.337,2892
2278,500,0,0,33.6605,13.0829,5,4758,40.600,2893
2279,500,0,0,33.6720,13.1029,5,4744,39.929,2894
2280,500,0,0,33.6828,13.1229,5,4752,41.734,2896
2281,500,0,0,33.6936,13.1429,5,4770,39.983,2896
2282,500,0,0,33.7040,13.1629,5,4764,42.712,2896
2283,500,0,0,33.7139,13.1829,5,4752,39.947,2898
2284,500,0,0,33.7231,13.2029,5,4730,45.303,2899
2285,500,0,0,33.7323,13.2229,5,4726,40.352,2900
2286,499,0,1,33.7920,13.2619,5,4740,41.214,2901
2287,499,1,1,33.7891,13.2282,5,4702,40.541,2903
2288,500,1,0,33.7171,13.2217,5,4714,41.643,2904
2289,500,0,0,33.7287,13.2417,5,4720,40.256,2905
2290,500,0,0,33.7398,13.2617,5,4716,41.274,2908
2291,500,0,0,33.7495,13.2817,5,4722,39.884,2908
2292,500,0,0,33.7588,13.3017,5,4698,40.521,2908
2293,500,0,0,33.7685,13.3217,5,4702,41.434,2910
2294,500,0,0,33.7767,13.3417,5,4696,43.611,2911
2295,500,0,0,33.7846,13.3617,5,4706,40.939,2911
2296,500,0,0,33.7913,13.3817,5,4710,41.560,2911
2297,499,0,1,33.7649,13.4016,5,4698,39.804,2911
2298,499,1,1,33.7567,13.3654,6,4692,40.150,2916
2299,499,1,1,33.7518,13.3307,6,4690,41.524,2924
2300,499,1,1,33.7457,13.2915,6,4691,40.269,2936
2301,500,1,0,33.6693,13.2848,6,4686,41.652,2942
2302,500,0,0,33.6770,13.3048,6,4714,40.012,2948
2303,500,0,0,33.6849,13.3248,6,4700,40.399,2949
2304,500,0,0,33.6935,13.3448,5,4700,40.295,2939
2305,500,0,0,33.7024,13.3648,5,4706,41.400,2940
2306,500,0,0,33.7116,13.3848,5,4712,42.399,2940
2307,500,0,0,33.7214,13.4048,5,4720,41.130,2941
2308,500,0,0,33.7308,13.4248,5,4728,40.095,2941
2309,500,0,0,33.7407,13.4448,5,4740,40.864,2942
2310,499,0,1,33.7147,13.4440,5,4741,40.545,2944
2311,498,1,2,33.6698,13.4673,5,4710,41.529,2944
2312,499,2,1,33.5805,13.3997,6,4678,40.716,2949
2313,500,1,0,33.5053,13.3929,6,4696,42.701,2951
2314,500,0,0,33.5143,13.4129,6,4700,40.485,2956
2315,500,0,0,33.5243,13.4329,5,4686,40.525,2949
2316,500,0,0,33.5342,13.4529,5,4666,40.796,2951
2317,500,0,0,33.5438,13.4729,5,4650,40.529,2953
2318,500,0,0,33.5534,13.4929,5,4634,41.568,2953
2319,500,0,0,33.5624,13.5129,5,4642,40.898,2956
2320,500,0,0,33.5703,13.5329,5,4632,41.920,2956
2321,500,0,0,33.5788,13.5529,5,4630,40.237,2959
2322,500,0,0,33.5881,13.5729,5,4656,41.978,2960
2323,500,0,0,33.5971,13.5929,5,4668,41.157,2960
2324,499,0,1,33.6299,13.6240,5,4661,43.332,2964
2325,499,1,1,33.6258,13.5833,5,4612,44.922,2971
2326,500,1,0,33.5522,13.5761,5,4624,41.797,2972
2327,500,0,0,33.5637,13.5961,5,4642,46.300,2972
2328,500,0,0,33.5742,13.6161,5,4620,51.009,2973
2329,500,0,0,33.5835,13.6361,5,4622,51.563,2973
2330,500,0,0,33.5912,13.6561,5,4612,47.658,2973
2331,500,0,0,33.5972,13.6761,5,4616,45.360,2973
2332,500,0,0,33.6029,13.6961,5,4606,42.504,2975
2333,500,0,0,33.6084,13.7161,5,4574,41.305,2975
2334,500,0,0,33.6126,13.7361,5,4556,39.996,2976
2335,500,0,0,33.6160,13.7561,5,4552,39.415,2979
2336,500,0,0,33.6200,13.7761,5,4552,39.674,2981
2337,500,0,0,33.6247,13.7961,5,4524,38.445,2982
2338,500,0,0,33.6291,13.8161,5,4530,39.179,2985
2339,500,0,0,33.6342,13.8361,5,4524,38.843,2986
2340,500,0,0,33.6405,13.8561,5,4522,39.723,2987
2341,500,0,0,33.6473,13.8761,5,4526,39.627,2987
2342,500,0,0,33.6540,13.8961,5,4516,41.036,2987
2343,500,0,0,33.6604,13.9161,5,4516,39.352,2987
2344,500,0,0,33.6659,13.9361,5,4516,40.002,2988
2345,500,0,0,33.6733,13.9561,5,4524,39.653,2992
2346,500,0,0,33.6815,13.9761,5,4518,41.491,2995
2347,500,0,0,33.6888,13.9961,5,4526,39.988,2997
2348,500,0,0,33.6959,14.0161,5,4526,41.475,2997
2349,500,0,0,33.7026,14.0361,5,4528,40.437,2998
2350,500,0,0,33.7081,14.0561,5,4516,40.965,3000
2351,500,0,0,33.7135,14.0761,5,4524,40.624,3000
2352,500,0,0,33.7193,14.0961,5,4536,40.695,3000
2353,500,0,0,33.7256,14.1161,5,4542,41.498,3002
2354,500,0,0,33.7319,14.1361,5,4518,41.242,3002
2355,500,0,0,33.7379,14.1561,5,4516,40.972,3002
2356,499,0,1,33.7146,14.1746,5,4517,39.848,3006
2357,500,1,0,33.6389,14.1662,5,4504,42.102,3006
2358,500,0,0,33.6464,14.1862,5,4524,40.293,3007
2359,500,0,0,33.6532,14.2062,5,4532,41.312,3015
2360,500,0,0,33.6599,14.2262,5,4534,40.091,3015
2361,500,0,0,33.6654,14.2462,5,4526,41.504,3016
2362,500,0,0,33.6710,14.2662,5,4530,40.764,3016
2363,500,0,0,33.6771,14.2862,5,4544,41.029,3016
2364,500,0,0,33.6832,14.3062,5,4536,40.332,3017
2365,500,0,0,33.6908,14.3262,5,4522,41.228,3018
2366,500,0,0,33.6993,14.3462,5,4514,40.895,3020
2367,500,0,0,33.7078,14.3662,5,4510,46.232,3022
2368,500,0,0,33.7171,14.3862,5,4522,49.149,3023
2369,500,0,0,33.7268,14.4062,5,4556,48.177,3023
2370,500,0,0,33.7357,14.4262,5,4534,43.896,3023
2371,500,0,0,33.7452,14.4462,5,4558,44.677,3024
2372,500,0,0,33.7543,14.4662,5,4574,44.436,3025
2373,499,0,1,33.7498,14.4974,5,4569,41.652,3025
2374,500,1,0,33.6744,14.4884,5,4544,42.787,3025
2375,500,0,0,33.6821,14.5084,5,4564,39.173,3025
2376,500,0,0,33.6893,14.5284,5,4552,40.317,3027
2377,500,0,0,33.6972,14.5484,5,4576,42.152,3027
2378,500,0,0,33.7048,14.5684,5,4570,40.312,3027
2379,500,0,0,33.7121,14.5884,5,4574,38.984,3028
2380,500,0,0,33.7190,14.6084,5,4576,38.815,3028
2381,500,0,0,33.7259,14.6284,5,4576,39.722,3029
2382,500,0,0,33.7327,14.6484,5,4580,39.358,3030
2383,500,0,0,33.7396,14.6684,5,4606,41.498,3031
2384,500,0,0,33.7449,14.6884,5,4586,40.538,3031
2385,500,0,0,33.7502,14.7084,5,4578,40.115,3031
2386,500,0,0,33.7550,14.7284,5,4600,41.705,3031
2387,500,0,0,33.7604,14.7484,4,4612,39.325,2835
2388,500,0,0,33.7648,14.7684,4,4644,40.908,2835
2389,500,0,0,33.7688,14.7884,4,4636,40.595,2836
2390,500,0,0,33.7728,14.8084,4,4646,41.193,2836
2391,500,0,0,33.7769,14.8284,4,4638,39.615,2837
2392,500,0,0,33.7820,14.8484,4,4668,40.103,2838
2393,500,0,0,33.7867,14.8684,4,4652,40.768,2838
2394,500,0,0,33.7921,14.8884,4,4652,40.390,2839
2395,500,0,0,33.7973,14.9084,4,4666,41.352,2839
2396,499,0,1,33.7823,14.9358,4,4669,40.597,2841
2397,500,1,0,33.7041,14.9259,4,4626,41.157,2841
2398,500,0,0,33.7102,14.9459,4,4644,40.050,2841
2399,500,0,0,33.7156,14.9659,4,4640,40.901,2842
2400,500,0,0,33.7221,14.9859,4,4648,40.349,2844
2401,500,0,0,33.7290,15.0059,4,4662,43.524,2848
2402,500,0,0,33.7358,15.0259,4,4646,41.660,2848
2403,500,0,0,33.7433,15.0459,4,4642,40.851,2850
2404,500,0,0,33.7508,15.0659,4,4624,39.963,2851
2405,500,0,0,33.7582,15.0859,4,4618,40.500,2852
2406,500,0,0,33.7661,15.1059,4,4600,41.020,2852
2407,499,0,1,33.7787,15.1298,4,4564,42.541,2852
2408,499,1,1,33.7751,15.0891,4,4563,41.039,2853
2409,499,1,1,33.7706,15.0501,4,4563,40.031,2854
2410,500,1,0,33.6959,15.0400,4,4576,41.237,2854
2411,500,0,0,33.7048,15.0600,4,4594,39.932,2855
2412,500,0,0,33.7128,15.0800,4,4588,40.990,2855
2413,500,0,0,33.7217,15.1000,4,4578,39.724,2855
2414,500,0,0,33.7315,15.1200,4,4576,41.389,2855
2415,500,0,0,33.7425,15.1400,4,4576,39.787,2855
2416,500,0,0,33.7531,15.1600,4,4606,43.988,2855
2417,500,0,0,33.7637,15.1800,4,4606,40.026,2855
2418,500,0,0,33.7746,15.2000,4,4596,47.432,2855
2419,499,0,1,33.7400,15.2171,4,4605,41.919,2856
2420,499,1,1,33.7393,15.1749,5,4579,41.790,2865
2421,500,1,0,33.6667,15.1646,4,4584,42.412,2864
2422,500,0,0,33.6773,15.1846,4,4612,41.137,2864
2423,499,0,1,33.6491,15.1927,4,4598,44.682,2866
2424,500,1,0,33.5738,15.1822,5,4582,40.736,2872
2425,500,0,0,33.5826,15.2022,5,4594,42.654,2877
2426,500,0,0,33.5915,15.2222,4,4602,42.827,2868
2427,500,0,0,33.5998,15.2422,4,4608,43.312,2869
2428,499,0,1,33.5784,15.2503,4,4591,42.196,2869
2429,500,1,0,33.5026,15.2398,4,4614,41.920,2876
2430,500,0,0,33.5097,15.2598,4,4622,41.412,2880
2431,500,0,0,33.5168,15.2798,4,4612,39.710,2884
2432,500,0,0,33.5245,15.2998,4,4628,40.133,2884
2433,500,0,0,33.5324,15.3198,4,4620,41.001,2884
2434,500,0,0,33.5390,15.3398,4,4620,40.501,2884
2435,500,0,0,33.5456,15.3598,4,4624,40.556,2885
2436,500,0,0,33.5533,15.3798,4,4628,40.006,2886
2437,500,0,0,33.5616,15.3998,4,4606,40.890,2887
2438,500,0,0,33.5684,15.4198,4,4588,41.653,2888
2439,500,0,0,33.5754,15.4398,4,4586,42.745,2888
2440,500,0,0,33.5820,15.4598,4,4564,41.209,2889
2441,500,0,0,33.5885,15.4798,4,4534,41.415,2889
2442,499,0,1,33.6314,15.5089,4,4558,40.537,2890
2443,500,1,0,33.5546,15.4978,4,4538,41.302,2890
2444,500,0,0,33.5609,15.5178,4,4526,40.506,2890
2445,500,0,0,33.5683,15.5378,4,4534,40.387,2890
2446,500,0,0,33.5763,15.5578,4,4534,40.593,2891
2447,500,0,0,33.5838,15.5778,4,4542,40.185,2891
2448,500,0,0,33.5899,15.5978,4,4552,41.048,2892
2449,500,0,0,33.5977,15.6178,4,4534,40.173,2893
2450,500,0,0,33.6052,15.6378,4,4520,42.146,2893
2451,500,0,0,33.6123,15.6578,4,4532,41.829,2893
2452,500,0,0,33.6187,15.6778,4,4534,41.006,2894
2453,500,0,0,33.6250,15.6978,4,4510,39.945,2896
2454,500,0,0,33.6304,15.7178,5,4510,41.331,2904
2455,499,0,1,33.6837,15.7071,5,4500,40.248,2904
2456,500,1,0,33.6052,15.6957,5,4472,40.779,2910
2457,500,0,0,33.6095,15.7157,5,4488,39.839,2916
2458,500,0,0,33.6156,15.7357,4,4504,40.589,2918
2459,500,0,0,33.6205,15.7557,4,4506,41.988,2923
2460,500,0,0,33.6256,15.7757,4,4512,40.232,2923
2461,500,0,0,33.6304,15.7957,4,4482,40.995,2924
2462,500,0,0,33.6355,15.8157,4,4496,40.260,2924
2463,500,0,0,33.6413,15.8357,4,4466,40.638,2925
2464,500,0,0,33.6467,15.8557,4,4464,40.215,2925
2465,500,0,0,33.6512,15.8757,4,4470,41.941,2925
2466,500,0,0,33.6562,15.8957,4,4478,42.515,2925
2467,500,0,0,33.6627,15.9157,4,4468,41.002,2925
2468,500,0,0,33.6681,15.9357,4,4466,40.055,2926
2469,500,0,0,33.6750,15.9557,4,4482,44.521,2927
